order_id,order_date,region,category,product,customer_segment,quantity,unit_price,discount,revenue,cost,profit
ORD-01803,2024-02-29,West,Electronics,Smartphone,Retail,3,699.0,0.0,2097.0,1069.29,1027.71
ORD-01804,2024-06-08,South,Clothing,Dress,Wholesale,2,59.99,0.1,107.98,55.7,52.28
ORD-01805,2024-08-25,South,Home & Kitchen,Toaster,Retail,2,29.99,0.0,59.98,31.47,28.51
ORD-01806,2023-09-14,East,Clothing,Jeans,Wholesale,4,49.99,0.1,179.96,111.69,68.27
ORD-01807,2024-06-10,South,Sports,Dumbbells,Wholesale,3,34.99,0.1,94.47,48.29,46.18
ORD-01808,2025-12-16,West,Home & Kitchen,Coffee Maker,Wholesale,2,59.99,0.1,107.98,68.45,39.53
ORD-01809,2024-10-01,North,Home & Kitchen,Coffee Maker,Corporate,3,59.99,0.2,143.98,89.37,54.61
ORD-01810,2024-05-28,North,Clothing,Dress,Corporate,3,59.99,0.0,179.97,100.55,79.42
ORD-01811,2022-09-20,East,Sports,Dumbbells,Retail,1,34.99,0.05,33.24,17.69,15.55
ORD-01812,2023-03-05,East,Clothing,Jacket,Corporate,4,89.99,0.0,359.96,191.95,168.01
ORD-01813,2023-11-10,South,Clothing,Jacket,Corporate,5,89.99,0.0,449.95,250.27,199.68
ORD-01814,2023-05-01,South,Sports,Resistance Band,Retail,4,15.99,0.0,63.96,31.79,32.17
ORD-01815,2024-02-26,South,Home & Kitchen,Mixer,Corporate,5,39.99,0.05,189.95,103.85,86.1
ORD-01816,2023-06-29,North,Sports,Water Bottle,Wholesale,2,12.99,0.1,23.38,14.47,8.91
ORD-01817,2022-05-01,West,Clothing,Jeans,Retail,1,49.99,0.1,44.99,26.11,18.88
ORD-01818,2023-07-13,East,Sports,Treadmill,Corporate,5,499.0,0.1,2245.5,1197.62,1047.88
ORD-01819,2023-01-21,North,Home & Kitchen,Mixer,Wholesale,2,39.99,0.1,71.98,45.57,26.41
ORD-01820,2023-05-24,West,Sports,Dumbbells,Retail,3,34.99,0.0,104.97,51.9,53.07
ORD-01821,2025-08-27,West,Electronics,Headphones,Corporate,6,149.0,0.05,849.3,486.23,363.07
ORD-01822,2022-11-18,West,Home & Kitchen,Mixer,Wholesale,3,39.99,0.1,107.97,66.7,41.27
ORD-01823,2023-08-07,South,Clothing,Jacket,Wholesale,1,89.99,0.1,80.99,41.2,39.79
ORD-01824,2025-02-05,West,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.05,227.96,127.78,100.18
ORD-01825,2024-06-08,East,Sports,Yoga Mat,Retail,3,24.99,0.1,67.47,43.14,24.33
ORD-01826,2025-08-11,East,Home & Kitchen,Lamp,Retail,5,24.99,0.0,124.95,72.78,52.17
ORD-01827,2022-09-28,West,Electronics,Laptop,Wholesale,2,899.0,0.2,1438.4,872.48,565.92
ORD-01828,2024-01-02,East,Electronics,Monitor,Retail,3,279.0,0.05,795.15,426.94,368.21
ORD-01829,2024-12-10,West,Sports,Yoga Mat,Retail,7,24.99,0.0,174.93,90.49,84.44
ORD-01830,2023-06-19,South,Clothing,T-Shirt,Corporate,5,19.99,0.0,99.95,45.76,54.19
ORD-01831,2023-04-07,West,Electronics,Laptop,Wholesale,2,899.0,0.1,1618.2,944.11,674.09
ORD-01832,2024-03-04,West,Electronics,Tablet,Retail,3,329.0,0.2,789.6,505.58,284.02
ORD-01833,2022-03-24,South,Electronics,Smartphone,Retail,2,699.0,0.0,1398.0,702.37,695.63
ORD-01834,2025-04-06,East,Clothing,Sneakers,Corporate,2,79.99,0.0,159.98,84.86,75.12
ORD-01835,2025-06-29,East,Home & Kitchen,Lamp,Retail,3,24.99,0.1,67.47,38.1,29.37
ORD-01836,2025-05-29,East,Home & Kitchen,Coffee Maker,Corporate,3,59.99,0.0,179.97,91.59,88.38
ORD-01837,2023-08-08,West,Electronics,Monitor,Retail,8,279.0,0.05,2120.4,1072.9,1047.5
ORD-01838,2022-03-27,West,Electronics,Smartphone,Corporate,2,699.0,0.0,1398.0,803.77,594.23
ORD-01839,2023-03-15,East,Home & Kitchen,Vacuum,Corporate,1,129.99,0.2,103.99,70.7,33.29
ORD-01840,2023-06-01,South,Electronics,Headphones,Retail,1,149.0,0.0,149.0,86.28,62.72
ORD-01841,2024-10-20,West,Home & Kitchen,Vacuum,Wholesale,5,129.99,0.1,584.96,382.25,202.71
ORD-01842,2025-02-22,East,Clothing,T-Shirt,Retail,5,19.99,0.0,99.95,58.24,41.71
ORD-01843,2025-06-22,North,Electronics,Headphones,Retail,1,149.0,0.05,141.55,83.34,58.21
ORD-01844,2022-07-19,North,Home & Kitchen,Coffee Maker,Wholesale,2,59.99,0.1,107.98,67.34,40.64
ORD-01845,2022-06-05,East,Sports,Dumbbells,Wholesale,3,34.99,0.1,94.47,61.38,33.09
ORD-01846,2022-10-18,East,Sports,Yoga Mat,Corporate,1,24.99,0.2,19.99,14.04,5.95
ORD-01847,2022-03-04,West,Clothing,T-Shirt,Corporate,1,19.99,0.0,19.99,10.36,9.63
ORD-01848,2025-11-24,East,Home & Kitchen,Mixer,Corporate,5,39.99,0.05,189.95,91.88,98.07
ORD-01849,2022-11-10,South,Electronics,Monitor,Wholesale,3,279.0,0.1,753.3,430.95,322.35
ORD-01850,2024-04-24,South,Electronics,Tablet,Corporate,1,329.0,0.0,329.0,183.08,145.92
ORD-01851,2024-09-08,South,Home & Kitchen,Mixer,Wholesale,3,39.99,0.1,107.97,58.21,49.76
ORD-01852,2022-01-04,North,Sports,Resistance Band,Corporate,4,15.99,0.0,63.96,35.65,28.31
ORD-01853,2022-04-07,East,Home & Kitchen,Mixer,Wholesale,5,39.99,0.1,179.96,103.66,76.3
ORD-01854,2025-01-20,South,Home & Kitchen,Toaster,Corporate,5,29.99,0.1,134.95,70.75,64.2
ORD-01855,2025-08-02,East,Sports,Yoga Mat,Wholesale,5,24.99,0.1,112.45,63.2,49.25
ORD-01856,2023-08-22,South,Sports,Resistance Band,Retail,4,15.99,0.0,63.96,38.01,25.95
ORD-01857,2025-05-18,East,Clothing,Jacket,Corporate,3,89.99,0.2,215.98,140.38,75.6
ORD-01858,2025-10-25,South,Electronics,Headphones,Wholesale,6,149.0,0.2,715.2,421.75,293.45
ORD-01859,2025-01-11,South,Clothing,Jeans,Retail,4,49.99,0.0,199.96,114.68,85.28
ORD-01860,2024-10-23,North,Electronics,Tablet,Retail,1,329.0,0.1,296.1,180.85,115.25
ORD-01861,2023-04-10,East,Sports,Dumbbells,Wholesale,3,34.99,0.2,83.98,60.41,23.57
ORD-01862,2025-01-28,West,Sports,Yoga Mat,Retail,5,24.99,0.05,118.7,69.12,49.58
ORD-01863,2023-04-08,West,Clothing,Jeans,Wholesale,1,49.99,0.1,44.99,28.49,16.5
ORD-01864,2022-10-23,North,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.0,239.96,137.69,102.27
ORD-01865,2025-07-31,North,Clothing,T-Shirt,Retail,1,19.99,0.0,19.99,9.88,10.11
ORD-01866,2023-01-16,North,Electronics,Headphones,Corporate,5,149.0,0.05,707.75,440.84,266.91
ORD-01867,2024-04-05,North,Home & Kitchen,Toaster,Wholesale,4,29.99,0.1,107.96,57.73,50.23
ORD-01868,2025-06-22,West,Electronics,Monitor,Wholesale,1,279.0,0.1,251.1,154.87,96.23
ORD-01869,2025-01-08,North,Sports,Resistance Band,Corporate,5,15.99,0.0,79.95,47.36,32.59
ORD-01870,2024-10-01,North,Sports,Dumbbells,Corporate,4,34.99,0.0,139.96,72.95,67.01
ORD-01871,2022-07-08,North,Clothing,T-Shirt,Retail,4,19.99,0.05,75.96,44.97,30.99
ORD-01872,2025-05-21,West,Electronics,Headphones,Wholesale,3,149.0,0.1,402.3,215.67,186.63
ORD-01873,2022-07-14,North,Clothing,Dress,Corporate,1,59.99,0.1,53.99,30.99,23.0
ORD-01874,2023-01-07,West,Home & Kitchen,Lamp,Retail,5,24.99,0.1,112.45,68.48,43.97
ORD-01875,2023-06-03,North,Sports,Yoga Mat,Retail,4,24.99,0.0,99.96,57.78,42.18
ORD-01876,2023-08-18,East,Sports,Dumbbells,Wholesale,2,34.99,0.1,62.98,33.58,29.4
ORD-01877,2023-05-26,North,Sports,Yoga Mat,Retail,4,24.99,0.0,99.96,49.51,50.45
ORD-01878,2023-11-28,West,Clothing,Sneakers,Corporate,1,79.99,0.0,79.99,37.58,42.41
ORD-01879,2025-02-26,North,Sports,Water Bottle,Corporate,3,12.99,0.2,31.18,20.05,11.13
ORD-01880,2024-12-11,East,Electronics,Monitor,Wholesale,3,279.0,0.1,753.3,446.62,306.68
ORD-01881,2022-05-18,North,Electronics,Headphones,Retail,3,149.0,0.1,402.3,262.79,139.51
ORD-01882,2022-09-05,North,Clothing,T-Shirt,Wholesale,5,19.99,0.1,89.95,54.94,35.01
ORD-01883,2025-09-13,East,Home & Kitchen,Vacuum,Wholesale,1,129.99,0.2,103.99,62.11,41.88
ORD-01884,2022-08-26,North,Clothing,Jeans,Corporate,2,49.99,0.0,99.98,46.99,52.99
ORD-01885,2024-03-11,North,Home & Kitchen,Mixer,Corporate,5,39.99,0.0,199.95,93.36,106.59
ORD-01886,2023-06-29,North,Home & Kitchen,Coffee Maker,Retail,3,59.99,0.0,179.97,104.22,75.75
ORD-01887,2023-01-22,West,Sports,Water Bottle,Corporate,1,12.99,0.05,12.34,6.92,5.42
ORD-01888,2025-01-13,North,Clothing,Jeans,Retail,5,49.99,0.0,249.95,144.77,105.18
ORD-01889,2024-09-05,North,Clothing,Jeans,Retail,4,49.99,0.2,159.97,100.83,59.14
ORD-01890,2023-06-22,West,Electronics,Monitor,Corporate,1,279.0,0.0,279.0,133.61,145.39
ORD-01891,2024-02-05,West,Sports,Resistance Band,Corporate,2,15.99,0.0,31.98,16.69,15.29
ORD-01892,2024-04-12,South,Clothing,Dress,Retail,5,59.99,0.0,299.95,157.34,142.61
ORD-01893,2024-06-05,North,Sports,Dumbbells,Retail,5,34.99,0.0,174.95,97.21,77.74
ORD-01894,2025-08-06,North,Home & Kitchen,Toaster,Wholesale,4,29.99,0.1,107.96,62.34,45.62
ORD-01895,2023-09-14,East,Home & Kitchen,Vacuum,Corporate,5,129.99,0.05,617.45,330.12,287.33
ORD-01896,2025-04-22,South,Sports,Treadmill,Wholesale,1,499.0,0.2,399.2,261.2,138.0
ORD-01897,2024-12-27,North,Home & Kitchen,Toaster,Retail,3,29.99,0.0,89.97,48.51,41.46
ORD-01898,2023-10-04,East,Clothing,Dress,Retail,2,59.99,0.0,119.98,71.49,48.49
ORD-01899,2023-11-18,West,Home & Kitchen,Toaster,Corporate,5,29.99,0.2,119.96,71.71,48.25
ORD-01900,2022-10-13,East,Clothing,Jacket,Wholesale,5,89.99,0.1,404.95,224.15,180.8
ORD-01901,2025-04-06,South,Electronics,Headphones,Retail,1,149.0,0.2,119.2,85.61,33.59
ORD-01902,2025-08-19,West,Home & Kitchen,Coffee Maker,Wholesale,4,59.99,0.1,215.96,141.55,74.41
ORD-01903,2025-01-05,East,Clothing,Jacket,Wholesale,5,89.99,0.1,404.95,219.52,185.43
ORD-01904,2025-02-01,West,Electronics,Laptop,Corporate,1,899.0,0.05,854.05,465.87,388.18
ORD-01905,2025-04-10,East,Sports,Yoga Mat,Corporate,3,24.99,0.0,74.97,44.77,30.2
ORD-01906,2024-09-29,North,Sports,Water Bottle,Retail,4,12.99,0.0,51.96,24.31,27.65
ORD-01907,2022-09-09,East,Electronics,Laptop,Retail,1,899.0,0.1,809.1,476.72,332.38
ORD-01908,2022-07-16,West,Clothing,T-Shirt,Corporate,4,19.99,0.0,79.96,40.03,39.93
ORD-01909,2023-07-22,East,Sports,Yoga Mat,Corporate,2,24.99,0.0,49.98,27.13,22.85
ORD-01910,2023-07-01,East,Clothing,Jeans,Retail,1,49.99,0.1,44.99,26.88,18.11
ORD-01911,2022-12-18,West,Clothing,Dress,Corporate,4,59.99,0.0,239.96,111.26,128.7
ORD-01912,2025-06-11,East,Sports,Dumbbells,Retail,1,34.99,0.0,34.99,20.18,14.81
ORD-01913,2023-05-11,West,Clothing,Jeans,Wholesale,2,49.99,0.1,89.98,48.57,41.41
ORD-01914,2024-06-10,West,Sports,Yoga Mat,Wholesale,1,24.99,0.1,22.49,12.78,9.71
ORD-01915,2024-06-25,South,Sports,Resistance Band,Wholesale,4,15.99,0.1,57.56,33.97,23.59
ORD-01916,2023-02-25,West,Sports,Resistance Band,Wholesale,3,15.99,0.1,43.17,25.24,17.93
ORD-01917,2024-06-24,South,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.1,53.99,34.53,19.46
ORD-01918,2024-02-13,South,Sports,Yoga Mat,Wholesale,2,24.99,0.1,44.98,25.14,19.84
ORD-01919,2023-05-25,East,Clothing,Sneakers,Corporate,5,79.99,0.05,379.95,237.61,142.34
ORD-01920,2025-02-27,South,Electronics,Monitor,Retail,1,279.0,0.0,279.0,140.6,138.4
ORD-01921,2024-10-02,West,Sports,Water Bottle,Wholesale,1,12.99,0.1,11.69,6.29,5.4
ORD-01922,2023-06-17,West,Clothing,Jeans,Corporate,2,49.99,0.2,79.98,52.75,27.23
ORD-01923,2023-02-05,North,Sports,Treadmill,Retail,1,499.0,0.0,499.0,231.28,267.72
ORD-01924,2022-07-09,North,Home & Kitchen,Mixer,Wholesale,5,39.99,0.1,179.96,103.57,76.39
ORD-01925,2022-10-18,West,Home & Kitchen,Coffee Maker,Retail,2,59.99,0.0,119.98,63.36,56.62
ORD-01926,2022-07-08,North,Clothing,Jacket,Retail,5,89.99,0.05,427.45,266.06,161.39
ORD-01927,2023-04-29,North,Clothing,Dress,Wholesale,1,59.99,0.1,53.99,33.95,20.04
ORD-01928,2023-01-02,North,Sports,Resistance Band,Corporate,3,15.99,0.2,38.38,22.87,15.51
ORD-01929,2023-01-18,South,Electronics,Headphones,Corporate,2,149.0,0.1,268.2,170.45,97.75
ORD-01930,2024-10-30,North,Sports,Yoga Mat,Retail,2,24.99,0.0,49.98,26.01,23.97
ORD-01931,2023-05-11,East,Home & Kitchen,Vacuum,Retail,2,129.99,0.05,246.98,123.82,123.16
ORD-01932,2023-05-24,South,Electronics,Laptop,Wholesale,3,899.0,0.1,2427.3,1400.06,1027.24
ORD-01933,2025-10-19,West,Sports,Resistance Band,Corporate,6,15.99,0.1,86.35,48.27,38.08
ORD-01934,2025-03-28,West,Home & Kitchen,Lamp,Retail,4,24.99,0.05,94.96,46.87,48.09
ORD-01935,2023-02-28,North,Home & Kitchen,Toaster,Wholesale,1,29.99,0.1,26.99,17.56,9.43
ORD-01936,2024-02-09,East,Home & Kitchen,Mixer,Retail,3,39.99,0.05,113.97,57.56,56.41
ORD-01937,2023-03-18,West,Clothing,Sneakers,Wholesale,7,79.99,0.2,447.94,263.71,184.23
ORD-01938,2024-03-22,South,Clothing,T-Shirt,Wholesale,2,19.99,0.1,35.98,19.51,16.47
ORD-01939,2024-08-13,West,Home & Kitchen,Coffee Maker,Retail,3,59.99,0.0,179.97,87.61,92.36
ORD-01940,2025-08-03,North,Home & Kitchen,Toaster,Wholesale,1,29.99,0.1,26.99,15.59,11.4
ORD-01941,2025-08-31,West,Electronics,Tablet,Wholesale,3,329.0,0.1,888.3,450.15,438.15
ORD-01942,2022-05-19,East,Home & Kitchen,Coffee Maker,Retail,3,59.99,0.1,161.97,85.47,76.5
ORD-01943,2022-10-26,East,Electronics,Laptop,Wholesale,4,899.0,0.1,3236.4,1818.46,1417.94
ORD-01944,2024-04-06,East,Sports,Treadmill,Retail,5,499.0,0.0,2495.0,1229.38,1265.62
ORD-01945,2024-11-24,North,Sports,Water Bottle,Corporate,4,12.99,0.1,46.76,23.66,23.1
ORD-01946,2025-03-05,North,Clothing,Sneakers,Corporate,3,79.99,0.2,191.98,133.7,58.28
ORD-01947,2025-07-24,East,Clothing,Jeans,Wholesale,2,49.99,0.1,89.98,54.24,35.74
ORD-01948,2024-03-18,South,Electronics,Laptop,Corporate,2,899.0,0.0,1798.0,861.55,936.45
ORD-01949,2023-02-01,West,Clothing,Sneakers,Retail,6,79.99,0.0,479.94,216.01,263.93
ORD-01950,2022-12-01,North,Home & Kitchen,Vacuum,Retail,1,129.99,0.0,129.99,67.63,62.36
ORD-01951,2025-10-09,West,Electronics,Laptop,Wholesale,5,899.0,0.2,3596.0,2683.15,912.85
ORD-01952,2023-06-13,East,Home & Kitchen,Lamp,Corporate,2,24.99,0.2,39.98,27.6,12.38
ORD-01953,2025-04-22,East,Clothing,Jeans,Wholesale,1,49.99,0.1,44.99,26.12,18.87
ORD-01954,2024-11-08,East,Sports,Water Bottle,Wholesale,1,12.99,0.1,11.69,6.43,5.26
ORD-01955,2022-08-07,South,Clothing,Jeans,Retail,2,49.99,0.05,94.98,58.57,36.41
ORD-01956,2025-11-29,East,Sports,Water Bottle,Retail,4,12.99,0.1,46.76,25.96,20.8
ORD-01957,2023-05-12,South,Sports,Dumbbells,Wholesale,3,34.99,0.1,94.47,54.1,40.37
ORD-01958,2022-11-12,West,Sports,Dumbbells,Wholesale,4,34.99,0.1,125.96,69.45,56.51
ORD-01959,2024-10-04,West,Clothing,Sneakers,Retail,5,79.99,0.0,399.95,194.57,205.38
ORD-01960,2023-11-20,South,Home & Kitchen,Lamp,Retail,4,24.99,0.0,99.96,46.49,53.47
ORD-01961,2022-01-18,South,Sports,Water Bottle,Retail,1,12.99,0.2,10.39,7.11,3.28
ORD-01962,2022-01-05,West,Clothing,T-Shirt,Corporate,2,19.99,0.0,39.98,22.06,17.92
ORD-01963,2024-01-02,North,Electronics,Smartphone,Retail,2,699.0,0.0,1398.0,838.03,559.97
ORD-01964,2022-03-22,North,Clothing,Jeans,Corporate,4,49.99,0.05,189.96,93.21,96.75
ORD-01965,2023-08-20,North,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.1,53.99,32.45,21.54
ORD-01966,2022-11-19,North,Sports,Resistance Band,Wholesale,2,15.99,0.2,25.58,15.75,9.83
ORD-01967,2023-11-25,South,Sports,Water Bottle,Corporate,3,12.99,0.1,35.07,19.33,15.74
ORD-01968,2025-12-16,West,Sports,Yoga Mat,Retail,4,24.99,0.0,99.96,48.59,51.37
ORD-01969,2025-12-11,South,Electronics,Laptop,Wholesale,1,899.0,0.1,809.1,424.46,384.64
ORD-01970,2022-09-16,South,Electronics,Headphones,Wholesale,3,149.0,0.1,402.3,217.19,185.11
ORD-01971,2024-06-10,West,Electronics,Tablet,Wholesale,6,329.0,0.1,1776.6,1082.6,694.0
ORD-01972,2022-11-17,West,Clothing,Jacket,Wholesale,1,89.99,0.1,80.99,45.75,35.24
ORD-01973,2024-08-07,West,Home & Kitchen,Vacuum,Wholesale,2,129.99,0.2,207.98,154.69,53.29
ORD-01974,2025-09-10,East,Clothing,T-Shirt,Wholesale,2,19.99,0.1,35.98,20.48,15.5
ORD-01975,2023-11-17,South,Electronics,Smartphone,Retail,2,699.0,0.05,1328.1,829.8,498.3
ORD-01976,2023-01-05,West,Electronics,Laptop,Retail,5,899.0,0.0,4495.0,2250.09,2244.91
ORD-01977,2024-09-15,South,Clothing,Jeans,Corporate,3,49.99,0.2,119.98,82.3,37.68
ORD-01978,2024-10-31,East,Sports,Resistance Band,Retail,5,15.99,0.1,71.95,47.09,24.86
ORD-01979,2024-06-09,North,Sports,Resistance Band,Wholesale,5,15.99,0.1,71.95,42.44,29.51
ORD-01980,2022-04-02,East,Home & Kitchen,Mixer,Retail,4,39.99,0.1,143.96,87.03,56.93
ORD-01981,2024-08-29,West,Sports,Resistance Band,Retail,5,15.99,0.0,79.95,45.99,33.96
ORD-01982,2024-07-09,East,Home & Kitchen,Mixer,Wholesale,2,39.99,0.2,63.98,46.84,17.14
ORD-01983,2024-03-19,East,Electronics,Tablet,Retail,1,329.0,0.05,312.55,159.84,152.71
ORD-01984,2024-05-30,North,Electronics,Headphones,Retail,6,149.0,0.1,804.6,528.34,276.26
ORD-01985,2024-10-24,East,Electronics,Monitor,Retail,4,279.0,0.2,892.8,594.66,298.14
ORD-01986,2023-04-26,West,Home & Kitchen,Coffee Maker,Retail,6,59.99,0.0,359.94,198.96,160.98
ORD-01987,2023-11-05,South,Sports,Dumbbells,Corporate,1,34.99,0.0,34.99,20.63,14.36
ORD-01988,2023-06-13,South,Home & Kitchen,Toaster,Retail,4,29.99,0.0,119.96,70.28,49.68
ORD-01989,2022-12-02,East,Electronics,Headphones,Retail,4,149.0,0.2,476.8,317.25,159.55
ORD-01990,2022-06-06,South,Electronics,Laptop,Retail,1,899.0,0.0,899.0,534.7,364.3
ORD-01991,2024-07-13,East,Electronics,Tablet,Corporate,5,329.0,0.0,1645.0,859.0,786.0
ORD-01992,2023-07-24,North,Home & Kitchen,Mixer,Retail,3,39.99,0.0,119.97,60.97,59.0
ORD-01993,2025-01-21,East,Electronics,Tablet,Retail,1,329.0,0.0,329.0,155.25,173.75
ORD-01994,2024-12-05,South,Sports,Treadmill,Wholesale,1,499.0,0.1,449.1,288.43,160.67
ORD-01995,2022-08-01,West,Clothing,Jeans,Corporate,2,49.99,0.05,94.98,56.59,38.39
ORD-01996,2025-11-29,North,Clothing,Sneakers,Corporate,5,79.99,0.05,379.95,203.21,176.74
ORD-01997,2024-01-26,South,Electronics,Laptop,Corporate,3,899.0,0.1,2427.3,1357.44,1069.86
ORD-01998,2024-02-02,East,Sports,Dumbbells,Retail,3,34.99,0.05,99.72,48.58,51.14
ORD-01999,2025-05-02,North,Clothing,Sneakers,Corporate,4,79.99,0.1,287.96,191.79,96.17
ORD-02000,2023-11-29,North,Electronics,Headphones,Retail,1,149.0,0.05,141.55,73.61,67.94
ORD-02001,2022-04-23,East,Clothing,Jacket,Wholesale,4,89.99,0.1,323.96,177.14,146.82
ORD-02002,2022-06-02,East,Electronics,Monitor,Wholesale,3,279.0,0.1,753.3,379.5,373.8
ORD-02003,2023-11-03,South,Electronics,Smartphone,Retail,5,699.0,0.0,3495.0,1762.81,1732.19
ORD-02004,2023-06-26,East,Home & Kitchen,Mixer,Retail,2,39.99,0.1,71.98,38.54,33.44
ORD-02005,2023-04-20,North,Home & Kitchen,Toaster,Retail,5,29.99,0.1,134.95,88.01,46.94
ORD-02006,2025-12-30,East,Home & Kitchen,Mixer,Wholesale,4,39.99,0.1,143.96,79.47,64.49
ORD-02007,2022-07-10,East,Home & Kitchen,Mixer,Corporate,2,39.99,0.0,79.98,37.12,42.86
ORD-02008,2022-01-09,North,Sports,Dumbbells,Retail,4,34.99,0.0,139.96,71.51,68.45
ORD-02009,2023-06-26,South,Clothing,T-Shirt,Corporate,3,19.99,0.0,59.97,28.65,31.32
ORD-02010,2025-12-06,North,Electronics,Monitor,Corporate,2,279.0,0.0,558.0,265.28,292.72
ORD-02011,2024-11-09,South,Sports,Dumbbells,Corporate,5,34.99,0.0,174.95,93.86,81.09
ORD-02012,2023-01-20,West,Clothing,T-Shirt,Corporate,4,19.99,0.2,63.97,40.64,23.33
ORD-02013,2023-08-23,East,Clothing,Sneakers,Wholesale,5,79.99,0.1,359.95,234.62,125.33
ORD-02014,2023-07-06,South,Electronics,Monitor,Retail,3,279.0,0.05,795.15,376.83,418.32
ORD-02015,2024-04-10,South,Home & Kitchen,Coffee Maker,Corporate,5,59.99,0.0,299.95,171.62,128.33
ORD-02016,2022-09-03,South,Clothing,T-Shirt,Corporate,2,19.99,0.0,39.98,22.46,17.52
ORD-02017,2022-05-28,West,Clothing,Jeans,Retail,4,49.99,0.1,179.96,90.07,89.89
ORD-02018,2022-08-15,North,Sports,Dumbbells,Retail,3,34.99,0.0,104.97,54.28,50.69
ORD-02019,2025-08-20,North,Home & Kitchen,Toaster,Corporate,4,29.99,0.05,113.96,65.85,48.11
ORD-02020,2023-07-18,West,Clothing,Jeans,Corporate,2,49.99,0.0,99.98,58.04,41.94
ORD-02021,2023-05-13,West,Sports,Treadmill,Retail,3,499.0,0.0,1497.0,770.95,726.05
ORD-02022,2022-05-06,North,Sports,Resistance Band,Wholesale,3,15.99,0.1,43.17,24.56,18.61
ORD-02023,2022-10-16,East,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.0,239.96,125.02,114.94
ORD-02024,2022-05-14,West,Home & Kitchen,Toaster,Wholesale,2,29.99,0.2,47.98,34.76,13.22
ORD-02025,2024-03-10,East,Clothing,Sneakers,Retail,2,79.99,0.05,151.98,93.7,58.28
ORD-02026,2023-04-26,West,Sports,Yoga Mat,Corporate,6,24.99,0.0,149.94,69.94,80.0
ORD-02027,2024-01-30,East,Electronics,Headphones,Retail,6,149.0,0.2,715.2,456.44,258.76
ORD-02028,2025-03-07,North,Clothing,Jacket,Corporate,3,89.99,0.0,269.97,152.17,117.8
ORD-02029,2025-02-12,South,Sports,Resistance Band,Wholesale,1,15.99,0.1,14.39,9.49,4.9
ORD-02030,2025-11-13,West,Home & Kitchen,Mixer,Corporate,4,39.99,0.0,159.96,89.56,70.4
ORD-02031,2024-05-20,East,Home & Kitchen,Lamp,Corporate,2,24.99,0.2,39.98,25.5,14.48
ORD-02032,2025-03-03,East,Electronics,Monitor,Wholesale,4,279.0,0.1,1004.4,556.56,447.84
ORD-02033,2024-01-01,West,Clothing,Dress,Retail,3,59.99,0.05,170.97,106.83,64.14
ORD-02034,2025-11-13,North,Electronics,Tablet,Wholesale,1,329.0,0.1,296.1,158.16,137.94
ORD-02035,2024-12-31,North,Electronics,Tablet,Retail,4,329.0,0.0,1316.0,737.89,578.11
ORD-02036,2024-01-30,North,Electronics,Headphones,Wholesale,1,149.0,0.1,134.1,69.74,64.36
ORD-02037,2025-08-09,West,Clothing,T-Shirt,Wholesale,4,19.99,0.1,71.96,37.41,34.55
ORD-02038,2025-05-10,South,Electronics,Monitor,Corporate,3,279.0,0.2,669.6,471.73,197.87
ORD-02039,2022-01-14,West,Clothing,Sneakers,Corporate,2,79.99,0.1,143.98,85.98,58.0
ORD-02040,2023-07-23,North,Sports,Treadmill,Retail,3,499.0,0.05,1422.15,798.56,623.59
ORD-02041,2022-02-25,North,Electronics,Headphones,Retail,1,149.0,0.0,149.0,72.28,76.72
ORD-02042,2023-01-03,South,Clothing,Jeans,Corporate,2,49.99,0.0,99.98,51.9,48.08
ORD-02043,2024-07-09,South,Clothing,T-Shirt,Retail,1,19.99,0.2,15.99,11.73,4.26
ORD-02044,2024-01-21,East,Sports,Yoga Mat,Retail,1,24.99,0.0,24.99,13.02,11.97
ORD-02045,2022-12-17,East,Electronics,Tablet,Retail,2,329.0,0.05,625.1,306.81,318.29
ORD-02046,2023-03-10,North,Clothing,Sneakers,Retail,1,79.99,0.05,75.99,38.75,37.24
ORD-02047,2023-06-30,East,Sports,Yoga Mat,Retail,5,24.99,0.1,112.45,68.61,43.84
ORD-02048,2024-07-08,West,Clothing,Dress,Corporate,4,59.99,0.0,239.96,129.8,110.16
ORD-02049,2022-02-11,South,Sports,Treadmill,Retail,4,499.0,0.1,1796.4,1037.38,759.02
ORD-02050,2025-04-05,North,Clothing,T-Shirt,Retail,2,19.99,0.2,31.98,22.19,9.79
ORD-02051,2025-02-21,West,Sports,Resistance Band,Retail,1,15.99,0.0,15.99,8.49,7.5
ORD-02052,2022-09-16,South,Electronics,Tablet,Corporate,5,329.0,0.0,1645.0,799.84,845.16
ORD-02053,2022-06-21,East,Electronics,Headphones,Retail,2,149.0,0.0,298.0,171.12,126.88
ORD-02054,2024-05-25,West,Clothing,Jeans,Corporate,2,49.99,0.0,99.98,52.76,47.22
ORD-02055,2024-06-24,North,Sports,Resistance Band,Wholesale,1,15.99,0.2,12.79,9.02,3.77
ORD-02056,2022-12-04,East,Home & Kitchen,Mixer,Corporate,1,39.99,0.0,39.99,22.67,17.32
ORD-02057,2025-11-15,North,Electronics,Laptop,Corporate,2,899.0,0.2,1438.4,1027.01,411.39
